id,title,Rating,maincateg,platform,price1,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,Discount_Amount,cumulative_ratings
16788,KELLY Slip On For Men  (Black),4.2,Men,Flipkart,1592,2999,46.92,59.0,7.0,32.0,15.0,7.0,2,3,1,1407,23241.89999999996
16138,Women White Bellies Sandal,3.9,Women,Flipkart,379,899,57.84,723.0,82.0,343.0,176.0,88.0,42,74,0,520,23245.799999999963
6311,Women Multicolor Flats Sandal,4.2,Women,Flipkart,741,899,17.58,41.0,3.0,21.0,10.0,8.0,1,1,1,158,23257.099999999962
1249,Men Brown Casual Sandal,4.1,Men,Flipkart,1841,2295,19.78,1727.0,233.0,879.0,510.0,159.0,54,125,1,454,23261.19999999996
14825,Slides,4.1,Women,Flipkart,284,499,43.09,199.0,19.0,106.0,46.0,21.0,9,17,1,215,23265.29999999996
4270,Casual Shoes Sneakers For Men  (Grey),3.8,Men,Flipkart,299,499,40.08,1515.0,123.0,790.0,186.0,172.0,117,250,1,200,23269.09999999996
6972,Perfect Stylish Girls Casual Shoes Sneakers For Women  (White),3.9,Women,Flipkart,399,999,60.06,1353.0,202.0,698.0,258.0,174.0,77,146,0,600,23272.99999999996
10448,Bellies For Women  (Grey),4.3,Women,Flipkart,395,499,20.84,459.0,50.0,261.0,137.0,29.0,13,19,1,104,23277.29999999996
3077,EVAZURE DMX LITE Running Shoes For Women  (Grey),4.3,Women,Flipkart,2135,5499,61.17,4.0,1.0,3.0,0.0,1.0,0,0,1,3364,23281.59999999996
18705,WMNS CITY TRAINER Training & Gym Shoes For Women  (White),4.1,Women,Flipkart,2997,4995,40.0,175.0,17.0,99.0,43.0,11.0,4,18,1,1998,23285.699999999957
18753,Running Shoes For Men  (Orange),3.9,Men,Flipkart,399,999,60.06,8857.0,888.0,4822.0,1235.0,1008.0,590,1202,1,600,23289.59999999996
588,Men's Leather Zip Boot/Shoes Slip On For Men  (Tan),3.9,Men,Flipkart,1755,2806,43.28,232.0,35.0,53.0,79.0,9.0,13,21,1,1051,23293.49999999996
4531,crocs Unisex's Ralen Clogs,4.3,Women,Amazon,994,995,0.1,1.0,661.0,8.0,2.0,7.0,20,62,1,1,23297.79999999996
13303,Slippers,3.4,Men,Flipkart,207,999,79.28,548.0,64.0,207.0,98.0,61.0,55,127,0,792,23301.19999999996
18946,Bacca Bucci Men's Sneaker,3.6,Men,Amazon,999,999,0.0,689.0,297.0,17.0,7.0,14.0,23,38,1,0,23304.79999999996
16267,Casuals For Men  (Black),4.1,Men,Flipkart,349,999,65.07,3374.0,427.0,2052.0,521.0,318.0,156,327,1,650,23308.899999999958
7239,Flip Flops,4.2,Men,Flipkart,850,999,14.91,241.0,40.0,138.0,51.0,32.0,8,12,1,149,23313.09999999996
11331,Black Shining AS Formal/Partywear Shoes Derby For Men  (Black),4.0,Men,Flipkart,369,499,26.05,578.0,73.0,313.0,92.0,73.0,38,62,0,130,23317.09999999996
10325,Women Comfortable Bellies (ballerinas) For Girls Bellies For Women  (Beige),3.8,Women,Flipkart,549,999,45.05,306.0,4.0,11.0,60.0,3.0,0,4,0,450,23320.899999999958
7959,Light Weight Sports Shoes Walking Shoes For Men  (Blue),3.9,Men,Flipkart,445,999,55.46,4499.0,525.0,2225.0,826.0,564.0,317,567,0,554,23324.79999999996
4486,Slip On For Women  (Black),4.7,Women,Flipkart,3999,7999,50.01,3.0,1.0,2.0,1.0,0.0,0,0,0,4000,23329.49999999996
6024,"Barfi-02 Grey Casual sneakers for ladies | sports shoes for women without laces | Running shoes for girls stylish latest design new fashion | Slip on black shoes for jogging, walking, gym & party Walking Shoes For Women  (Grey)",3.9,Women,Flipkart,331,499,33.67,2670.0,384.0,1185.0,666.0,364.0,197,258,1,168,23333.39999999996
20451,Running Shoes For Men  (White),4.1,Men,Flipkart,499,599,16.69,14138.0,2110.0,7415.0,3064.0,1812.0,703,1144,1,100,23337.49999999996
7084,Party Casuals For Men  (Blue),3.9,Men,Flipkart,299,999,70.07,71890.0,9993.0,36384.0,13157.0,9835.0,4513,8001,1,700,23341.39999999996
13516,GO WALK SMART-INFLUENCE Walking Shoes For Women  (Grey),4.0,Women,Flipkart,3299,5999,45.01,9.0,3.0,5.0,2.0,0.0,1,0,1,2700,23345.39999999996
7509,Flip Flops,3.7,Women,Flipkart,189,299,36.79,702.0,91.0,320.0,132.0,95.0,66,93,1,110,23349.099999999962
9604,Bellies For Women  (Multicolor),4.0,Women,Flipkart,449,999,55.06,99.0,15.0,51.0,17.0,18.0,5,8,0,550,23353.099999999962
7921,Running Shoes For Women  (Pink),4.5,Women,Flipkart,5798,5799,0.02,27.0,3.0,19.0,4.0,3.0,0,1,1,1,23357.599999999962
16643,Bellies For Women  (Black),3.9,Women,Flipkart,379,499,24.05,330.0,58.0,141.0,86.0,53.0,22,28,0,120,23361.499999999964
5028,Women Burgundy Wedges Sandal,5.0,Women,Flipkart,1298,1999,35.07,3.0,1.0,3.0,0.0,0.0,0,0,1,701,23366.499999999964
10770,Flip Flops,3.9,Men,Flipkart,399,499,20.04,100.0,16.0,41.0,27.0,17.0,7,8,0,100,23370.399999999965
7150,Jutis For Women  (White),4.2,Women,Flipkart,219,499,56.11,165.0,13.0,94.0,33.0,18.0,9,11,0,280,23374.599999999966
15212,Women Beige Heels Sandal,3.9,Women,Flipkart,331,999,66.87,178.0,16.0,84.0,37.0,26.0,7,21,0,668,23378.499999999967
4836,Women comfortable plane lycra Bellies For Women  (Blue),3.7,Women,Flipkart,249,799,68.84,54.0,8.0,26.0,8.0,8.0,4,8,1,550,23385.999999999967
7008,"Chevit Trendy Fashion Sports Combo Pack of 3 Pairs Outdoor Running Shoes for Men Sneakers For Men Running Shoes For Men  (Black, Red, Yellow)",3.4,Men,Flipkart,630,1798,64.96,49.0,7.0,20.0,9.0,3.0,6,11,1,1168,23389.39999999997
207,Running Shoes For Women  (Green),4.2,Women,Flipkart,537,950,42.84,252.0,45.0,211.0,107.0,25.0,9,10,1,413,23393.59999999997
18409,NRGY Neko Skim Wns Running Shoes For Women  (Off White),4.2,Women,Flipkart,3574,6499,45.01,74.0,9.0,45.0,15.0,5.0,5,4,1,2925,23397.79999999997
10146,Bellies For Women  (Black),3.7,Women,Flipkart,239,499,52.1,94.0,10.0,48.0,12.0,9.0,11,18,0,260,23401.49999999997
18764,"Wmns Revolution 3 Running Shoes For Women  (Black, Grey)",4.3,Women,Flipkart,1746,3695,52.75,1284.0,127.0,732.0,350.0,114.0,26,62,1,1949,23405.79999999997
13409,"Women SL-165 Violet Grey Walking Shoes For Women  (Purple, Grey)",4.3,Women,Flipkart,875,999,12.41,400.0,54.0,225.0,109.0,35.0,9,22,1,124,23410.09999999997
897,Men's Black Ethnic Punjabi Pointed Mojari Mojaris For Men  (Black),4.1,Men,Flipkart,829,1151,25.03,35.0,4.0,30.0,5.0,3.0,1,4,0,322,23414.199999999968
12291,"WNDR-13 Black Pink Walking Shoes,Gym Shoes,Casual Shoes,Training Shoes,Sports Shoes, Running For Women  (Black, Pink)",4.0,Women,Flipkart,524,999,47.55,7853.0,1142.0,3634.0,2052.0,1133.0,403,645,1,475,23418.199999999968
6771,Men Green Sports Sandal,4.2,Men,Flipkart,2263,3295,31.32,2309.0,321.0,1299.0,581.0,202.0,76,151,1,1032,23422.39999999997
2530,Bellies For Women  (Brown),3.9,Women,Flipkart,278,499,44.29,135.0,17.0,74.0,21.0,11.0,16,13,1,221,23426.29999999997
18965,Women Black Wedges Sandal,4.1,Women,Flipkart,449,999,55.06,14.0,2.0,8.0,2.0,1.0,3,0,1,550,23430.39999999997
1168,Jutis For Women  (Black),3.9,Women,Flipkart,236,499,52.71,989.0,138.0,483.0,187.0,139.0,63,117,1,263,23434.29999999997
13232,Girls Stylish & Comfortable | Casual | Party Wear Boots For Women  (White),3.6,Women,Flipkart,407,999,59.26,27.0,9.0,7.0,10.0,6.0,1,3,0,592,23437.89999999997
19087,Women Black Wedges Sandal,4.1,Women,Flipkart,439,499,12.02,360.0,55.0,197.0,71.0,39.0,21,32,0,60,23441.999999999967
11968,Slip On For Men  (Brown),4.1,Men,Flipkart,539,899,40.04,148.0,21.0,72.0,43.0,19.0,7,7,1,360,23446.099999999966
13476,SFG-517 Flip Flops,4.2,Men,Flipkart,293,329,10.94,306.0,44.0,150.0,60.0,34.0,1859,2692,1,36,23450.299999999967
16399,Slippers,3.9,Women,Flipkart,599,999,40.04,901.0,99.0,426.0,207.0,115.0,58,95,1,400,23454.199999999968
6297,Walking Shoes For Women  (Black),4.2,Women,Flipkart,1259,4199,70.02,306.0,44.0,150.0,26.0,14.0,4,11,1,2940,23458.39999999997
1654,ARYA - DIFFERENT EDGE Bellies For Women  (Navy),4.2,Women,Flipkart,2364,4299,45.01,166.0,24.0,94.0,39.0,12.0,6,15,1,1935,23462.59999999997
13062,Women SL-123 Magenta Baby Pink Walking Shoes For Women  (Red),4.3,Women,Flipkart,836,899,7.01,8998.0,1321.0,5182.0,2559.0,681.0,200,376,1,63,23466.89999999997
1949,Women's | Girls Trendy Lightweight Comfortable Casual wear Lace-Up Shoes Training & Gym Shoes For Women  (Pink),4.2,Women,Flipkart,482,999,51.75,9.0,6.0,6.0,1.0,0.0,2,0,0,517,23471.09999999997
42,Cilia Mode Sneakers For Women  (White),4.4,Women,Flipkart,2818,5002,43.01,52.0,9.0,50.0,18.0,3.0,1,4,1,2184,23475.49999999997
16573,Women Gold Heels Sandal,4.0,Women,Flipkart,374,799,53.19,142.0,11.0,81.0,24.0,9.0,9,19,0,425,23483.09999999997
3666,Latest Stylish Casual sneakers for men | Lace up lightweight shoes For Men White Sneakers For Men  (White),4.0,Men,Flipkart,379,999,62.06,160.0,13.0,94.0,17.0,19.0,15,15,0,620,23487.09999999997
19833,Perfect Stylish Casual Shoes Boots For Women   Boots For Women  (White),4.1,Women,Flipkart,475,999,52.45,788.0,122.0,426.0,150.0,102.0,51,59,0,524,23491.199999999968
6860,Womens Casual comfort stylish trending combo slippers (Pack of 4) Flip Flops Slippers,3.6,Women,Flipkart,245,1499,83.66,140.0,17.0,57.0,23.0,24.0,15,21,0,1254,23494.799999999967
4295,Women Multicolor Flats Sandal,3.8,Women,Flipkart,508,799,36.42,50.0,3.0,24.0,7.0,8.0,6,5,1,291,23498.599999999966
6997,Ebernon Low Casuals For Men  (White),4.0,Men,Flipkart,3357,4795,29.99,226.0,30.0,114.0,57.0,24.0,6,25,1,1438,23502.599999999966
2817,Casuals For Women  (Brown),4.3,Women,Flipkart,654,799,18.15,29.0,2.0,15.0,9.0,2.0,1,1,1,145,23506.899999999965
323,Women Blue Wedges Sandal,4.3,Women,Flipkart,483,1099,66.75,104.0,14.0,38.0,16.0,7.0,7,6,1,616,23511.199999999964
12309,Women Black Heels Sandal,4.3,Women,Flipkart,475,999,52.45,280.0,43.0,170.0,58.0,27.0,11,11,1,524,23515.499999999964
19804,CLASSIC PARTYWEAR Slip On For Men  (Tan),4.6,Men,Flipkart,449,999,55.06,306.0,0.0,150.0,60.0,1.0,0,1,0,550,23520.099999999962
14312,Women Pink Flats Sandal,4.0,Women,Flipkart,445,999,55.46,1571.0,237.0,789.0,353.0,197.0,74,158,1,554,23524.099999999962
628,Jutis For Women  (Multicolor),3.9,Women,Flipkart,151,669,60.1,26.0,5.0,15.0,6.0,4.0,4,2,0,518,23527.999999999964
6646,Women Blue Heels Sandal,3.8,Women,Flipkart,154,999,84.58,362.0,37.0,191.0,51.0,39.0,27,55,0,845,23531.799999999963
5900,Patywear Boots For Men  (Brown),4.0,Men,Flipkart,599,1499,60.04,143.0,23.0,73.0,30.0,15.0,12,13,0,900,23535.799999999963
9784,Women Black Wedges Sandal,4.2,Women,Flipkart,448,999,55.16,136.0,22.0,75.0,34.0,13.0,5,9,1,551,23539.999999999964
13027,Women Blue Wedges Sandal,4.0,Women,Flipkart,131,399,67.17,372.0,56.0,196.0,69.0,43.0,26,38,0,268,23543.999999999964
5793,Boots For Women  (Brown),4.1,Women,Flipkart,475,999,52.45,788.0,122.0,426.0,150.0,102.0,51,59,0,524,23548.099999999962
11692,Chappal for men | New fashion latest design casual slippers for boys stylish | 4711 thong sandals grey chappals for men | Perfect flip flops for daily wear walking Slippers,3.9,Men,Flipkart,284,499,43.09,8265.0,1137.0,3859.0,1923.0,1264.0,507,712,1,215,23551.999999999964
6753,"Casual shoes,Running shoes,Walking shoes,Loafers,Sneakers,Traning shoes,Gym shoes. Casuals For Women  (Multicolor)",4.1,Women,Flipkart,527,798,33.96,19237.0,3106.0,9577.0,4868.0,2618.0,895,1279,1,271,23556.099999999962
712,Comfortable and Stylish Slippers Slippers,4.0,Women,Flipkart,337,192,20.07,48.0,7.0,16.0,13.0,5.0,3,3,0,-145,23560.099999999962
19720,Bellies For Women  (Beige),3.8,Women,Flipkart,399,999,60.06,4.0,0.0,2.0,1.0,0.0,0,1,0,600,23563.89999999996
18644,"Women's/Ladies/Female/Girls Lightweight Comfortable, Casualwear Black High Ankle Length Lace-Up Boots Boots For Women Boots For Women  (Black)",4.4,Women,Flipkart,525,999,47.45,5.0,0.0,3.0,1.0,1.0,0,0,0,474,23568.299999999963
2908,KELDO Casuals For Men  (Black),4.3,Men,Flipkart,1979,3299,40.01,122.0,21.0,74.0,28.0,10.0,7,3,1,1320,23572.599999999962
1581,Flip Flops,3.9,Women,Flipkart,209,499,58.12,295.0,43.0,150.0,49.0,42.0,21,33,0,290,23576.499999999964
19221,"Mens Ethnic Black Velvet Jutti Mojaris For Men  (Black, Gold)",4.0,Men,Flipkart,399,499,20.04,149.0,11.0,76.0,24.0,29.0,7,13,0,100,23580.499999999964
14485,Cut Mojaris Mojaris For Men  (Black),3.0,Men,Flipkart,703,2495,71.82,20.0,3.0,6.0,3.0,2.0,3,6,1,1792,23583.499999999964
6269,"INDUS-251 Running Shoes For Men  (Grey, Blue)",4.0,Men,Flipkart,599,799,25.03,13399.0,44.0,150.0,3236.0,1735.0,692,1057,0,200,23587.499999999964
4688,Women Maroon Heels Sandal,3.8,Women,Flipkart,419,699,40.06,105.0,12.0,42.0,25.0,23.0,5,10,1,280,23591.299999999963
5132,Stylish Maroon Red Jutis For Women  (Red),3.9,Women,Flipkart,417,999,58.26,145.0,17.0,76.0,20.0,22.0,14,13,0,582,23595.199999999964
13310,Mocassin For Men  (Tan),4.1,Men,Flipkart,599,999,40.04,3466.0,420.0,1808.0,828.0,434.0,158,238,1,400,23599.299999999963
9747,Flip Flops,4.2,Men,Flipkart,440,449,2.0,99.0,9.0,58.0,19.0,11.0,6,5,0,9,23603.499999999964
15206,Black White Walking Casual Sneakers Shoes for Men And Boys Sneakers For Men  (Black),4.0,Men,Flipkart,379,449,15.59,6196.0,748.0,3199.0,1165.0,813.0,363,656,1,70,23607.499999999964
16977,Perfect Stylish Girls High Ankle Boots For Women  (Black),4.2,Women,Flipkart,420,999,57.96,9305.0,1619.0,5660.0,1711.0,921.0,319,694,1,579,23611.699999999964
10465,Designer Jaipuri Silk Mojari Ethnic Wear Jutti Rajasthani Bellies for Women and Girls Jutis For Women  (Multicolor),4.0,Women,Flipkart,249,999,75.08,891.0,111.0,459.0,193.0,113.0,45,81,1,750,23619.999999999964
2277,Ladies New Formal Shoes Slip On For Women  (Black),1.9,Women,Flipkart,499,999,50.05,11.0,4.0,0.0,1.0,3.0,1,6,0,500,23625.799999999967
8992,SOCKS Running Shoes For Men  (Blue),4.1,Men,Flipkart,474,999,52.55,79901.0,11703.0,43370.0,17935.0,9334.0,3380,5882,1,525,23629.899999999965
11651,FIKTION Casuals For Men  (Navy),3.9,Men,Flipkart,1039,1299,20.02,571.0,80.0,261.0,144.0,71.0,37,58,0,260,23633.799999999967
2462,"Men Black, Olive Sports Sandal",3.5,Men,Flipkart,1549,2299,32.62,1732.0,219.0,657.0,328.0,248.0,141,358,0,750,23637.299999999967
17436,Shoes For Women Boots For Women  (Blue),4.2,Women,Flipkart,388,999,61.16,440.0,75.0,253.0,99.0,37.0,17,34,0,611,23641.499999999967
11465,Women Maroon Heels Sandal,4.0,Women,Flipkart,578,999,42.14,769.0,81.0,397.0,172.0,104.0,38,61,1,421,23645.499999999967
14634,Sneakers For Women And Girls Sneakers For Women  (Grey),4.1,Women,Flipkart,475,999,52.45,6863.0,1066.0,3693.0,1525.0,788.0,317,538,1,524,23649.599999999966
3478,Jalsa Nagra Jutti Mojaris For Men Mojaris For Men  (Tan),4.0,Men,Flipkart,350,499,29.86,698.0,82.0,367.0,134.0,92.0,39,66,0,149,23653.599999999966
10029,Women Maroon Flats Sandal,3.8,Women,Flipkart,225,399,43.61,175.0,27.0,80.0,31.0,27.0,17,21,1,174,23657.399999999965
910,Walking Shoes For Women  (Pink),4.6,Women,Flipkart,318,319,30.06,8.0,0.0,8.0,4.0,4.0,1,3,1,1,23661.999999999964
14566,Ethnic Mule For Women  (Orange),3.9,Women,Flipkart,199,499,60.12,369.0,46.0,197.0,50.0,54.0,25,43,0,300,23665.899999999965
7708,Latest Collection Boots For Women Boots For Women  (Pink),3.8,Women,Flipkart,479,999,52.05,123.0,19.0,60.0,25.0,11.0,10,17,0,520,23669.699999999964
15373,"Combo Pack Of 3 Loafer Shoes Sneakers For Men  (Grey, Red, Blue)",3.9,Men,Flipkart,474,2900,83.66,57.0,10.0,25.0,19.0,5.0,1,7,1,2426,23673.599999999966
12812,Corporate Derby Lace Up Derby For Men  (Black),3.9,Men,Flipkart,899,999,10.01,127.0,10.0,63.0,31.0,12.0,4,17,0,100,23677.499999999967
19339,Bellies For Women  (Black),2.5,Women,Flipkart,555,999,44.44,6.0,0.0,2.0,0.0,0.0,1,3,1,444,23679.999999999967
5641,"Running Shoes For Women  (Pink, Grey)",4.1,Women,Flipkart,509,539,5.57,28985.0,4764.0,14677.0,7718.0,3674.0,1136,1780,1,30,23684.099999999966
17830,Slippers,4.2,Men,Flipkart,292,299,2.34,3351.0,453.0,1869.0,778.0,374.0,140,190,1,7,23688.299999999967
2596,Girls Stylish Cut Work Design Sneakers For Women  (White),4.0,Women,Flipkart,349,499,30.06,1573.0,203.0,785.0,340.0,226.0,92,130,1,150,23692.299999999967
7527,Women Black Bellies Sandal,4.1,Women,Flipkart,474,499,5.01,99.0,14.0,45.0,31.0,13.0,5,5,0,25,23696.399999999965
16587,WILLY-2 Bellies For Women  (Red),3.3,Women,Flipkart,449,499,10.02,44.0,3.0,11.0,14.0,4.0,6,9,1,50,23703.599999999966
19870,Women Tan Flats Sandal,4.1,Women,Flipkart,639,799,20.03,37.0,7.0,18.0,12.0,3.0,1,3,1,160,23707.699999999964
2469,High Heel Canvas Sneakers Casuals For Women  (Grey),4.7,Women,Flipkart,599,999,40.04,3.0,0.0,2.0,1.0,0.0,0,0,1,400,23712.399999999965
11955,Women Red Wedges Sandal,4.2,Women,Flipkart,368,999,63.16,120.0,7.0,68.0,27.0,12.0,9,4,0,631,23716.599999999966
976,NCC COMMANDO COMBAT BOOTS Boots For Men  (Black),4.0,Men,Flipkart,898,1376,36.69,546.0,67.0,99.0,135.0,68.0,32,77,1,478,23720.599999999966
1848,Flat Boots For Women  (Blue),3.3,Women,Flipkart,895,2290,60.92,29.0,4.0,12.0,4.0,3.0,1,9,0,1395,23723.899999999965
14335,Flip Flops,3.9,Women,Flipkart,178,299,40.47,4596.0,650.0,2252.0,836.0,633.0,326,547,0,121,23727.799999999967
10642,Women Gold Pink Zari Punjabi Jutti Casuals For Women  (Pink),4.1,Women,Flipkart,995,1595,37.62,15.0,2.0,10.0,2.0,0.0,1,2,0,600,23731.899999999965
20701,Safety Shoe Lace Up For Men  (Black),3.5,Men,Flipkart,474,499,5.01,88.0,12.0,41.0,8.0,13.0,9,17,1,25,23735.399999999965
12110,"88 Running Shoes For Women  (Purple, Pink)",4.3,Women,Flipkart,819,999,18.02,5646.0,828.0,3019.0,1729.0,529.0,151,218,1,180,23739.699999999964
8533,Ethnic Jutis For Women  (Multicolor),3.9,Women,Flipkart,199,499,60.12,2857.0,466.0,1438.0,522.0,385.0,180,332,0,300,23743.599999999966
12895,Elasto Sports Running Shoes For Women  (Pink),3.8,Women,Flipkart,499,1299,61.59,75.0,15.0,34.0,11.0,13.0,12,5,1,800,23747.399999999965
9701,"Red Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes Lace Up For Men  (Red) Running Shoes For Men  (Red)",4.0,Men,Flipkart,426,1599,73.36,870.0,103.0,491.0,126.0,115.0,49,89,0,1173,23751.399999999965
1948,Women Gold Wedges Sandal,4.2,Women,Flipkart,1245,2490,50.0,236.0,21.0,138.0,51.0,19.0,10,21,1,1245,23755.599999999966
12326,Women Gold Heels Sandal,4.0,Women,Flipkart,599,1299,53.89,22.0,3.0,12.0,3.0,4.0,1,2,1,700,23759.599999999966
16780,Zod Runner V3 IDP Running Shoes For Men  (Black),4.1,Men,Flipkart,1699,3999,57.51,27351.0,3083.0,14955.0,6256.0,2675.0,1180,2285,1,2300,23763.699999999964
14463,Wmns Court Royale Ac Sneakers For Women  (White),4.2,Women,Flipkart,2766,4495,38.47,298.0,23.0,182.0,51.0,25.0,13,26,1,1729,23767.899999999965
788,NEW SLIDE RBK Flip Flops,3.9,Women,Flipkart,1116,2097,40.17,14.0,3.0,5.0,5.0,3.0,2,1,1,981,23771.799999999967
18455,Slip On For Men  (Black),3.9,Men,Flipkart,420,1199,64.97,24.0,3.0,12.0,6.0,2.0,0,4,1,779,23775.699999999968
397,JK PORT Ladies New casuals Boots For Women  (Black),3.9,Women,Flipkart,918,901,10.01,29.0,5.0,17.0,7.0,5.0,1,3,0,-17,23779.59999999997
7123,Puma Unisex's Sneakers,3.6,Women,Amazon,1317,2359,44.17,18.0,7.0,16.0,8.0,8.0,35,32,1,1042,23783.199999999968
9298,Trending Bellies For Women  (Pink),4.2,Women,Flipkart,404,999,59.56,61.0,44.0,150.0,12.0,11.0,0,4,0,595,23787.39999999997
17592,Flip Flops,3.5,Men,Flipkart,245,999,75.48,605.0,66.0,254.0,100.0,86.0,51,114,0,754,23790.89999999997
18964,Women Green Heels Sandal,3.8,Women,Flipkart,399,999,60.06,1280.0,135.0,582.0,292.0,173.0,95,150,0,600,23794.699999999968
13046,Men Grey Sandal,3.5,Men,Flipkart,329,799,58.82,3613.0,468.0,1378.0,712.0,577.0,331,615,0,470,23798.199999999968
8242,Jutis For Women  (Brown),4.0,Women,Flipkart,180,599,69.95,250.0,33.0,143.0,39.0,27.0,12,29,0,419,23802.199999999968
6782,Wmns Tanjun Sneakers For Women  (White),4.4,Women,Flipkart,2591,4995,48.13,54.0,4.0,31.0,17.0,2.0,2,2,1,2404,23806.59999999997
7294,Women Brown Flats Sandal,4.1,Women,Flipkart,299,999,70.07,311.0,39.0,170.0,63.0,37.0,18,23,1,700,23810.699999999968
18960,WF_HF_06 Flip Flops,4.1,Women,Flipkart,305,399,23.56,849.0,138.0,460.0,190.0,100.0,44,55,1,94,23814.799999999967
17870,Men Black Clogs Sandal,3.8,Men,Flipkart,649,999,35.04,481.0,67.0,224.0,96.0,69.0,26,66,0,350,23818.599999999966
20239,Women Multicolor Flats Sandal,3.7,Women,Flipkart,180,767,76.53,2316.0,251.0,0.0,0.0,0.0,0,0,1,587,23822.299999999967
1859,Women Brown Flats Sandal,4.1,Women,Flipkart,332,999,66.77,381.0,50.0,185.0,111.0,50.0,15,23,1,667,23826.399999999965
17110,Boots For Men  (Black),4.1,Men,Flipkart,439,999,56.06,712.0,69.0,427.0,106.0,66.0,42,71,1,560,23830.499999999964
4015,Men Orange Casual Sandal,4.1,Men,Flipkart,840,999,15.92,13211.0,1915.0,6965.0,3165.0,1448.0,514,1119,1,159,23834.599999999962
2873,Bellies For Women  (Multicolor),4.5,Women,Flipkart,449,999,55.06,43.0,1.0,30.0,9.0,1.0,1,2,0,550,23839.099999999962
9558,Women Black Heels Sandal,4.2,Women,Flipkart,399,999,60.06,35.0,5.0,21.0,7.0,2.0,2,3,0,600,23843.299999999963
18011,"Easywalk-08 Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black, Black)",4.0,Men,Flipkart,782,999,21.72,3180.0,475.0,1596.0,705.0,380.0,162,337,1,217,23847.299999999963
2020,SA 05 Slip On For Men  (Black),4.1,Men,Flipkart,832,999,16.72,3849.0,532.0,1929.0,1121.0,451.0,125,223,1,167,23851.39999999996
15845,Zod Runner NM Wns IDP Running Shoe For Women  (Black),4.3,Women,Flipkart,2519,3999,37.01,1395.0,156.0,827.0,362.0,95.0,38,73,1,1480,23855.69999999996
3589,Women Pink Flats Sandal,4.1,Women,Flipkart,359,699,48.64,160.0,20.0,82.0,42.0,18.0,11,7,1,340,23859.79999999996
8017,Sneakers For Women  (Pink),4.3,Women,Flipkart,299,899,66.74,26.0,4.0,14.0,9.0,2.0,0,1,0,600,23864.09999999996
7448,"Ethnic Embroidery Jutis For Women  (Silver, Yellow)",3.6,Women,Flipkart,190,699,72.82,49.0,3.0,18.0,13.0,5.0,5,8,0,509,23867.699999999957
62,Bellies For Women  (Gold),3.9,Women,Flipkart,375,1368,74.72,195.0,39.0,49.0,36.0,28.0,9,19,1,993,23871.59999999996
8194,Women Beige Heels Sandal,4.1,Women,Flipkart,664,999,33.53,1482.0,232.0,787.0,367.0,151.0,79,107,1,335,23875.699999999957
12717,"Perfect Stylish,Trending High Ankle Boots For Women Boots For Women  (Brown)",4.3,Women,Flipkart,365,999,63.46,561.0,87.0,356.0,103.0,46.0,22,34,0,634,23879.999999999956
3734,Casuals For Men  (Black),3.8,Men,Flipkart,260,499,47.9,9011.0,1180.0,4427.0,1330.0,1276.0,701,1277,1,239,23883.799999999956
1895,Women Black Flats Sandal,3.8,Women,Flipkart,269,599,55.09,1057.0,94.0,467.0,229.0,172.0,79,111,1,330,23887.599999999955
